url,fecha_publicacion,fecha_limite,titulo,empresa,ocupacion,descripcion,pais,region,tipo_contrato
https://europa.eu/eures/portal/jv-se/jv-details/NzI1OTE1NyAxMDI?lang=es,10/10/2025,13/10/2025,TÉCNICO DEL DEPARTAMENTO ECONÓMICO PARA EL CENIEH,,Técnico medio en contabilidad/técnica media en contabilidad,"EL CENIEH (CENTRO NACIONAL DE INVESTIGACIÓN DE LA EVOLUCIÓN HUMANA) OFERTA UN PUESTO DE TÉCNICO DEL DEPARTAMENTO ECONÓMICO. INFORMACIÓN COMPLETA, BASES, CONVOCATORIA, PLAZOS Y SOLICITUD EN EL SIGUIENTE ENLACE: HTTPS://WWW.CENIEH.ES/SOBRE-EL-CENIEH/EMPLEO/102025-TEC-DPTO-ECONOMICO
Datos de contacto:
CÓDIGO DE OFERTA: 082025019661 Para más información acuda a empleocastillayleon.jcyl.es/oficinavirtual.

Para acceder al detalle de la oferta haga click aquí",España,Burgos,Contrato
https://europa.eu/eures/portal/jv-se/jv-details/NzI1OTE3MCAxMDI?lang=es,10/10/2025,22/11/2025,REPARTIDOR/A - NAVA (REF.6769),,Conductor de motocicleta de reparto/conductora de motocicleta de reparto,"FUNCIONES: DISTRIBUIR, ENTREGAR Y RECOGER MERCANCIA, CUMPLIR LOS PLAZOS PREVISTOS, CARGAR EL VEHICULO OPTIMIZANDO EL ESPACIO, PLANIFICAR LA RUTA OPTIMA TENIENDO EN CUENTA POSIBLES INCIDENCIAS, RPORTAR INCIDENCIAS. CONTRATO INDEFINIDO A JORNADA COMPLETA L A V DE 9:00 A 14:00 Y DE 16:00 A 19:00 SALARIO SEGUN CONVENIO INDUSTRIAS DE AGUAS DE BEBIDA ENVASADAS SE REQUIERE EXPERIENCIA PREVIA EN REPARTO Y CARNET DE C +CAP, VALORABLE FORMACION EN SEGURIDAD
Datos de contacto:
CÓDIGO DE OFERTA: 032025006769 Las personas interesadas deben enviar CV a la siguiente dirección: HTTPS://WWW.PFSGRUPO.COM/REPARTOASTURIAS/.

Para acceder al detalle de la oferta haga click aquí",España,Asturias,Contrato
https://europa.eu/eures/portal/jv-se/jv-details/NzI1OTE3NyAxMDI?lang=es,10/10/2025,23/10/2025,TÉCNICO/A ELECTRICISTA,,Electricista,"DESCRIPCIÓN: Empresa de Alcázar de San Juan necesita incorporar a su plantilla Técnico/a Electricista. FUNCIONES: Realizar cableado de cuadros eléctricos y lectura e interpretación de esquemas. REQUISITOS: Valorable experiencia. CONDICIONES: Contrato Indefinido. Jornada Completa. Salario a partir de 19.000¤ brutos anuales.
Datos de contacto:
CÓDIGO DE OFERTA: 072025007454 Si te interesa esta oferta y cumples los requisitos envíanos tu curriculum Más información de esta y otras ofertas en nuestra Oficina Virtual (e-empleo.jccm.es/ofertas/jsp/inicio.jsp) La Oficina Emplea de la Consejería de Economía, Empresas y Empleo se reserva la facultad de modificar o retirar la oferta antes de la fecha límite de difusión, garantizándose únicamente su vigencia si ha accedido a través de la Oficina Virtual. Tus datos se obtienen por las competencias de esta Consejería, con el fin de envío a ofertas de empleo, y se conservan el tiempo necesario para este fin. La entidad responsable del tratamiento es la Consejería de Economía, Empresas y Empleo y la Unidad delegada de protección de datos de la Consejería de Hacienda, Administraciones Públicas y Transformación Digital. Puedes ejercer tus derechos ante este último Servicio, pudiendo reclamar posteriormente ante la AEPD..

Para acceder al detalle de la oferta haga click aquí",España,Ciudad Real,Contrato
https://europa.eu/eures/portal/jv-se/jv-details/NzI1OTE5NyAxMDI?lang=es,10/10/2025,13/10/2025,PROFESOR DE LA E.S.O. DEL ÁREA DE MATEMÁTICAS,,Profesor de matemáticas en educación secundaria/profesora de matemáticas en educación secundaria,"COLEGIO CONCERTADO EN LEÓN. (PROGRAMA DE DIVERSIFICACIÓN CURRICULAR) DURACIÓN HASTA EL 31 AGOSTO DE 2026. 1/3 DE LA JORNADA, EN HORARIO DE MAÑANAS. IMPRESCINDIBLE CAP O MASTER, Y ACREDITACIONES PARA DAR CLASE EN CENTROS CONCERTADOS. TITULACIÓN UNIVERSITARIA EN MATEMÁTICAS, FÍSICA Y QUÍMICA O BIOLOGÍA O SIMILAR. OFICINA EMPLEO RAMÓN YCAJAL, TLF. 987249530
Datos de contacto:
CÓDIGO DE OFERTA: 082025020009 Para más información acuda a empleocastillayleon.jcyl.es/oficinavirtual.

Para acceder al detalle de la oferta haga click aquí",España,León,Determinado
https://europa.eu/eures/portal/jv-se/jv-details/NzI1OTEzNCAxMDI?lang=es,10/10/2025,22/10/2025,TERAPEUTAS OCUPACIONALES,,terapeuta ocupacional,"TERAPEUTA OCUPACIONAL EN SANTA MARÍA DEL CAMPO (BURGOS). CONTRATO INDEFINIDO A TIEMPO PARCIAL (5 HORAS SEMANALES).
Datos de contacto:
CÓDIGO DE OFERTA: 082025019990 Para más información acuda a empleocastillayleon.jcyl.es/oficinavirtual.

Para acceder al detalle de la oferta haga click aquí",España,Burgos,Contrato
https://europa.eu/eures/portal/jv-se/jv-details/NzI1OTEzOCAxMDI?lang=es,10/10/2025,13/10/2025,HIGIENISTA BUCODENTAL,,Higienista bucodental,"Higienista bucodental en Clínica dental FUNCIONES Agenda propia de pacientes para realización de sus funciones y asistencia en clínica CONDICIONES Contrato indefinido a jornada completa REQUISITOS FP Grado Superior Higiene Bucodental
Datos de contacto:
CÓDIGO DE OFERTA: 022025007857 OFICINA DE EMPLEO ALCAÑIZ: En caso de cumplir los requisitos indicados y tener la demanda de empleo en situación de alta, puedes solicitar participar en el proceso de selección de las siguientes formas: -Si tienes clave accede a GESTIÓN DE LA DEMANDA ONLINE, agrega esta oferta a tu cesta y pide participar a través de la opción ""quiero ser candidato"". -Llamando al teléfono 978831495 de 09:00 a 14:00 horas indicando el número de oferta (7857) y el DNI o NIE..

Para acceder al detalle de la oferta haga click aquí",España,Teruel,Contrato
https://europa.eu/eures/portal/jv-se/jv-details/NzI1OTI0MyAxMDI?lang=es,10/10/2025,22/10/2025,INSTALADOR/A FOTOVOLTAICA,,Operador en instalaciones de producción de energía/operadora en instalaciones de producción de energía,"X
Datos de contacto:
CÓDIGO DE OFERTA: 162025010212 945160600 / www.lanbide.eus.

Para acceder al detalle de la oferta haga click aquí",España,Bizkaia,Contrato
https://europa.eu/eures/portal/jv-se/jv-details/NzI1OTI0NCAxMDI?lang=es,10/10/2025,31/10/2025,OPERARIOS DE LAVANDERÍA CON DISCAPACIDAD PARA BOADILLA DEL MONTE (MADRID),,lencero/lencera,"En la Oficina de Empleo de Majadahonda tenemos una oferta de trabajo de OPERARIOS DE LAVANDERÍA para personas con discapacidad en Boadilla del Monte (Madrid) Si está interesado envíe su CV a ofertasoemajadahonda@madrid.org asunto 7834 OPERARIOS LAVANDERÍA y rellene el siguiente cuestionario de clasificación https://forms.cloud.microsoft/e/MZttY2Z1sv?origin=lprLink Descripción Operario de lavandería industrial Contrata un Centro Especial de Empleo Requisitos Certificado de discapacidad igual o superior al 33% Capacidad física para realizar el trabajo Condiciones Lugar: Boadilla del Monte (Madrid) Contrato temporal 3 meses a 1 año Jornada completa Horario: Turnos rotativos de 7-15h y 15-23h, cada 6 días. 3 días de descanso Salario: 17.005¤ br anual Incorporación inmediata
Datos de contacto:
CÓDIGO DE OFERTA: 132025007834 Si está interesado envíe su CV a ofertasoemajadahonda@madrid.org asunto 7834 OPERARIOS LAVANDERÍA y rellene el siguiente cuestionario de clasificación https://forms.cloud.microsoft/e/MZttY2Z1sv?origin=lprLink.

Para acceder al detalle de la oferta haga click aquí",España,Madrid,Determinado
https://europa.eu/eures/portal/jv-se/jv-details/NzI1OTI2MSAxMDI?lang=es,10/10/2025,22/11/2025,MANTENEDOR/A DE COMUNIDADES,,Empleado de mantenimiento/empleada de mantenimiento,"DESCRIPCIÓN: Exclusiva urbanización privada situada a las afueras de Zaragoza, en la carretera de Huesca, busca actualmente: MANTENEDOR/A DE COMUNIDADES - Puesto en Zaragoza CP 50.020. - Incorporación inmediata. REQUISITOS: Imprescindibles: - Carné de conducir B1. Valorables: - Formación en prevención de riesgos laborales, nivel básico en la construcción (60 horas). FUNCIONES: - Para cubrir avisos por averías, reparaciones, tanto en el interior de los portales de la comunidad como en el exterior. - Conducirá un vehículo por el interior de la comunidad. CONDICIONES: - Contrato temporal. - Jornada completa en horario de 7:00 a 15 horas., - Puesto en Zaragoza CP 50.020. IMPORTANTE: Para poder ser candidato/a en esta oferta, además de cumplir con los requerimientos profesionales de la oferta (experiencia, formación, etc..), es imprescindible encontrarse inscrito como demandante en una oficina de empleo, con la demanda activa, así como tener codificados correctamente los requisitos de la oferta en su demanda (ocupación, titulaciones, carnés, etc..)
Datos de contacto:
CÓDIGO DE OFERTA: 022025007869 OFICINA DE EMPLEO ZARAGOZA - SANTANDER, C/ Santander nº 3-5. : En el caso de que usted cumpla los requisitos indicados y desee ser candidato/a deberá solicitarlo de la siguiente forma: - Si TIENE clave de Oficina Electrónica, agregue esta oferta a su cesta y pida esta oferta a través de la opción Quiero ser candidato/a . - Si NO TIENE claves de acceso, puede solicitar la oferta llamando al TELÉFONO 976 35 38 34 de 9 a 14 horas indicando número de oferta y DNI o NIE. Para consultar cómo solicitar ofertas de empleo: inaem.aragon.es/ofertas-de-empleo.

Para acceder al detalle de la oferta haga click aquí",España,Zaragoza,Determinado
https://europa.eu/eures/portal/jv-se/jv-details/NzI1OTI2MiAxMDI?lang=es,10/10/2025,11/10/2025,INGENIERO/A TÉCNICO/A (REF.: 6836),,Ingeniero técnico de producción/ingeniera técnica de producción,"Funciones: - Elaboración de ofetas técnico-económicas. - Realización de proyectos técnicos. - Auditorias técnicas, pci. - Gestión de proveedores. - Asistencia técnica al departamento de producción. - Control de costes. - Supervisión de trabajos del departamento de producción. Requisitos: - Grado en ingeniería (preferiblemente industrial) o ingeniería técnica. - Manejo de autocad, paquete office y software de cálculo. - Experiencia mínima de un año en puesto similar. - Carnet de conducir y vehículo. - Se valora formación en prevención de riesgos laborales. Condiciones: - Contrato laboral indefinido. - Jornada completa. - Horario de lunes a jueves de 8 a 16.30 y viernes de 8 a 15 horas. - Convenio colectivo del metal.
Datos de contacto:
CÓDIGO DE OFERTA: 032025006836 Enviar currículum a: rrhh@fcontrol.es.

Para acceder al detalle de la oferta haga click aquí",España,Asturias,Contrato
https://europa.eu/eures/portal/jv-se/jv-details/NzI1OTIwMCAxMDI?lang=es,10/10/2025,11/10/2025,CONDUCTOR/A DE AUTOBÚS CON DISCAPACIDAD (REF. 6833),,Conductor de autobús/conductora de autobús,"FUNCIONES: Realizar los servicios diarios de la empresa en los distintos centros: escolares, centros de día, centros de apoyo a la integración, traslado de trabajadores. REQUISITOS: CERTIFICADO DE DISCAPACIDAD DE AL MENOS EL 33%, compatible con el puesto de trabajo. Carné D con todos los puntos, CAP de viajeros y tarjeta de tacógrafo vigente. Experiencia en puesto similar. CONDICIONES LABORALES: Contrato indefinido. Jornada completa. Horario según las rutas asignadas, jornada partida, mañana y tarde. Salario según convenio de Centros Especiales de Empleo del Principado de Asturias.
Datos de contacto:
CÓDIGO DE OFERTA: 032025006833 Las personas interesadas y que reúnan los requisitos deberán enviar su C.V. a la siguiente dirección de correo electrónico: RRHH@ADAPTRANS.COM
Poner en el asunto: CONDUCTOR/A AVILÉS.

Para acceder al detalle de la oferta haga click aquí",España,Asturias,Contrato
https://europa.eu/eures/portal/jv-se/jv-details/NzI1OTIxMyAxMDI?lang=es,10/10/2025,23/10/2025,PROFESOR/A DE AUTOESCUELA,,Profesor de autoescuela/profesora de autoescuela,"FUNCIONES: - Realizar clases prácticas para los permisos B, A2 Y A REQUISITOS: - TS en formación para la movilidad segura y sostenible O Certificado profesional Formador/a vial (DGT) CONDICIONES: - Contrato indefinido. - Jornada: 2 puestos de trabajo (1 puesto jornada completa 1 puesto jornada parcial) - Horario 7 horas diarias a convenir adaptable - Salario 1900 brutos /mes - Ubicación del puesto de trabajo: Zaragoza
Datos de contacto:
CÓDIGO DE OFERTA: 022025007864 OFICINA DE EMPLEO ESPACIO EMPRESAS ZARAGOZA: - Llamando al TELÉFONO 976 716 219 de 9 a 14 horas indicando número de oferta y DNI o NIE. - Mandando un correo electrónico a empresasz.inaem@aragon.es indicando en el asunto nº de oferta y su nº de DNI o NIE Para consultar cómo solicitar ofertas de empleo: inaem.aragon.es/ofertas-de-empleo.

Para acceder al detalle de la oferta haga click aquí",España,Zaragoza,Contrato
https://europa.eu/eures/portal/jv-se/jv-details/NzI1OTIxOCAxMDI?lang=es,10/10/2025,22/10/2025,ALBAÑILES OFICIALES 1ª,,albañil,"DESCRIPCIÓN: Se ofrecen 6 puestos de albañiles oficiales 1ª en Mora de Rubielos (Teruel). REQUISITOS IMPRESCINDIBLES: - Curso de prevención de riesgos laborales de la construcción (20 horas). - Disponer de una experiencia mínima de 12 meses en el puesto. - Debe estar inscrito/a como demandante de empleo. CONDICIONES: - Contrato indefinido a jornada completa.
Datos de contacto:
CÓDIGO DE OFERTA: 022025007865 OFICINA DE EMPLEO DE TERUEL: - Enviando currículum al CORREO ELECTRÓNICO ofempleoteruel.ofertas3@aragon.es poniendo en el asunto el nº de oferta y el número del DNI o NIE. Para cualquier consulta de esta oferta puede llamar al tlf. 978 64 16 05 de 9 a 14 horas indicando número de oferta y número de DNI o NIE. Para consultar cómo solicitar ofertas de empleo: https://inaem.aragon.es/ofertas-de-empleo.

Para acceder al detalle de la oferta haga click aquí",España,Teruel,Contrato
https://europa.eu/eures/portal/jv-se/jv-details/NzI1OTU0NCAxMDI?lang=es,10/10/2025,24/10/2025,TÉCNICOS EN INTEGRACIÓN SOCIAL,OFICINA DE TREBALL DEL SOC,Auxiliar de trabajo social,"Datos de contacto:
CÓDIGO DE OFERTA: 092025023993 En caso de estar interesado/a en esta oferta de trabajo debe enviar un correo electrónico a la OFICINA DE TREBALL DE GRANOLLERS PERIFÈRIA ofertesperiferia.soc@gencat.cat indicando el número de la oferta 09-2025-23993, sus datos identificativos (nombre y documento de identidad), sus datos de contacto (teléfono y correo electrónico) y currículum vitae..

Para acceder al detalle de la oferta haga click aquí",España,Barcelona,Contrato
https://europa.eu/eures/portal/jv-se/jv-details/NzI1OTU2OCAxMDI?lang=es,10/10/2025,18/12/2025,"AUXILIARES DE ENFERMERÍA HOSPITALARIA, EN GENERAL",,Auxiliar de enfermería,"TAREAS:- ASISTIR Y CUIDAR A LOS RESIDENTES EN LAS ACTIVIDADES DE LA VIDA DIARIA QUE NO PUEDAN REALIZAR POR SI MISMOS Y EFECTUAR AQUELLOS TRABAJOS ENCAMINADOS A SU ATENCIÓN PERSONAL Y DE SU ENTORNO. - HIGIENE PERSONAL, HACER CAMAS, MANTENER ORDENADAS LAS HABITACIONES, RECOGER LA ROPA, DAR DE COMER AQUELLOS RESIDENTES QUE NO LO PUEDAN HACER POR SI MISMOS., REALIZAR CAMBIOS POSTURALES, COMUNICAR INCIDENCIAS QUE SE PRODUZCAN SOBRE LA SALUD DE LOS RESIDENTES, EN GENERAL TODAS AQUELLAS ACTIVIDADES QUE ESTÉN INCLUIDAS EN EL EJERCICIO DE SU PROFESIÓN Y PREPARACIÓN TÉCNICA. JORNADA COMPLETA HORARIO: TURNO ROTATIVOS DE MAÑANA DE 8,15-15,00H Y TARDE 15,00- 21,45H SALARIO BRUTO MENSUAL: 1.446,21 - PAGAS EXTRAS PRORRATEADAS. ADJUNTAR CURRICULUM
Datos de contacto:
CÓDIGO DE OFERTA: 102025549938 Si está inscrito en LABORA, tiene que dirigirse al portal Punt LABORA (https://puntlabora.gva.es/puntlabora?app=ofertas-consultar&cod1=681917&cod2=0&t=EMP&lang=es). Si reside fuera de la Comunidad Valenciana, puede postularse enviando su currículo al correo electrónico espailabora_ofertas_gandia@gva.es especificando en el correo su número de DNI/NIE y el número de la oferta 681917-0 como referencia..

Para acceder al detalle de la oferta haga click aquí",España,Valencia,Contrato
https://europa.eu/eures/portal/jv-se/jv-details/NzI1OTU3MCAxMDI?lang=es,10/10/2025,24/10/2025,ENFERMERA/O (REF. 6837),,Enfermero responsable de cuidados generales/enfermera responsable de cuidados generales,"Centro residencial ubicado en Villaviciosa precisa incorporar 1 Enfermera/o. FUNCIONES: Preparar medicación. Realizar curas y analíticas. Atención directa a los residentes. REQUISITOS: Grado en Enfermería. CONDICIONES: Contrato laboral indefinido. Jornada completa en horario de 8:00 a 15:00 horas. Salario según Convenio Colectivo de atención a personas dependientes y desarrollo de la promoción de la autonomía personal.
Datos de contacto:
CÓDIGO DE OFERTA: 032025006837 Las personas interesadas y que cumplan los requisitos pueden enviar C.V. a la siguiente dirección: residenciavillaviciosa@mensapaz.org.

Para acceder al detalle de la oferta haga click aquí",España,Asturias,Contrato
https://europa.eu/eures/portal/jv-se/jv-details/NzI1OTU4MCAxMDI?lang=es,10/10/2025,15/10/2025,OFICINA EMPLEO BURGOS-CAPISCOL // OFERTAS // TLFNO: 947225281 (EXT. 821940 Y 821945),,Empleado de oficina/empleada de oficina,"PUESTO SOLICITADO: ADMINISTRATIVO. LOCALIDAD: BURGOS. REQUISITOS: . AMPLIA EXPERIENCIA EN EL PUESTO . PERMISO DE CONDUCIR A1 O B1. SE OFRECE: . CONTRATO INDEFINIDO . JORNADA COMPLETA (DE 08:00 A 18:00 HS.).
Datos de contacto:
CÓDIGO DE OFERTA: 082025020035 Para más información acuda a empleocastillayleon.jcyl.es/oficinavirtual.

Para acceder al detalle de la oferta haga click aquí",España,Burgos,Contrato
https://europa.eu/eures/portal/jv-se/jv-details/NzI1OTU4MyAxMDI?lang=es,10/10/2025,15/10/2025,CONDUCTOR CE,,Conductor de vehículo de carga/conductora de vehículo de carga,"Estamos gestionando una vacante de CONDUCTOR CE para empresa ubicada en Coslada. Las funciones consistirán en la conducción de vehículos que precisan el carné C+E para prestar servicios a clientes de instalación y alquiler de generadores de energía eléctrica. Se ofrece: Contrato indefinido. Jornada completa de 40 horas semanales de lunes a domingo, con los descansos establecidos por ley, en horario de mañana y tarde. Salario: 1.600 ¤/brutos mes en 12 pagas. Se requiere: Experiencia mínima de 3 años como conductor. Valorable conocimientos de electricidad. Personas interesadas que se encuentren inscritas como demandante de empleo y que cumplan con el perfil solicitado por la empresa deben enviar su CURRICULUM a OFOECOSLADA@MADRID.ORG indicando en el asunto: DNI/NIE (con la letra) y REF. 7839.
Datos de contacto:
CÓDIGO DE OFERTA: 132025007839 OFOECOSLADA@MADRID.ORG.

Para acceder al detalle de la oferta haga click aquí",España,Madrid,Contrato
https://europa.eu/eures/portal/jv-se/jv-details/NzI1OTUxNSAxMDI?lang=es,10/10/2025,24/10/2025,PELUQUEROS UNISEX,,peluquero/peluquera,"Datos de contacto:
CÓDIGO DE OFERTA: 092025023926 En caso de estar interesado/a en esta oferta de trabajo debe enviar un correo electrónico a la OFICINA DE TREBALL DE SANT VICENÇ ofertessantvicen.soc@gencat.cat indicando el número de la oferta 09-2025-23926, sus datos identificativos (nombre y documento de identidad), sus datos de contacto (teléfono y correo electrónico) y currículum vitae..

Para acceder al detalle de la oferta haga click aquí",España,Barcelona,Contrato
https://europa.eu/eures/portal/jv-se/jv-details/NzI1OTY0NSAxMDI?lang=es,10/10/2025,10/10/2025,CHOFER REPARTO (CAMIÓN),,Conductor de vehículo de carga/conductora de vehículo de carga,"SE REQUIERE: Carnet de conducir C1, CAP. SE OFRECE: Contrato indefinido a jornada completa FUNCIONES: Conductor repartidor de productos alimenticios, se encargará de llevar los pedidos a los clientes.
Datos de contacto:
CÓDIGO DE OFERTA: 022025007855 OFICINA DE EMPLEO TARAZONA: - Llamando al TELÉFONO 976 641741 de 9 a 14 horas indicando número de oferta 7855 y DNI o NIE. - Si Vd. tiene clave de la oficina electrónica, la puede solicitar en la web https://inaem.aragon.es/ (entrando en gestiona tu demanda). Para consultar cómo solicitar ofertas de empleo: inaem.aragon.es/ofertas-de-empleo Esta oferta permanecerá en difusión hasta las 23:59 h del día anterior a la fecha de fin de difusión..

Para acceder al detalle de la oferta haga click aquí",España,Zaragoza,Contrato
https://europa.eu/eures/portal/jv-se/jv-details/NzI1OTY1MSAxMDI?lang=es,10/10/2025,15/10/2025,FISIOTERAPEUTA,,,"Se necesita para clínica de fisioterapia, un/a fisioterapeuta. Se ofrece contrato indefinido a jornada completa y horario partido. Formación requerida: Grado en fisioterapia y colegiación en vigor. Así como carnet de conducir tipo B. Funciones a realizar: atención a pacientes, tratamientos de fisioterapia manual y con equipos, diseño de programas de rehabilitación y seguimiento de la evolución clínica. Se requiere conocimientos en tratamiento de lesiones musculoesqueléticas, rehabilitación postquirúrgica, técnicas manuales y aparatología. Preferiblemente menor de 30 años, responsable, con habilidades de trato con pacientes y disponibilidad inmediata para la incorporación.
Datos de contacto:
CÓDIGO DE OFERTA: 112025015334 Si cumple requisitos enviar curriculum a la siguiente dirección: fisioanarama@gmail.com.

Para acceder al detalle de la oferta haga click aquí",España,Badajoz,Determinado
https://europa.eu/eures/portal/jv-se/jv-details/NzI1OTY2MSAxMDI?lang=es,10/10/2025,24/10/2025,ENFERMERO/A (REF.: 6846),,Enfermero especialista/enfermera especialista,"SE OFERTA UN PUESTO DE ENFERMERO/A PARA RESIDENCIA GERIÁTRICA. FUNCIONES: - Realizar un seguimiento de las patologías y enfermedades de los residentes. - Realizar curas, sondajes y extracciones. - Administrar medicamentos. - Control y seguimiento de glucemia. - Coordinación con otros profesionales. - Emitir informes técnicos. REQUISITOS: - Poseer la titulación de Diplomatura o Grado en Enfermería. CONDICIONES: - Contrato laboral temporal. - Jornada completa. - Incorporación inmediata. - Horario de mañanas y tardes. - Salario de 1.567 euros brutos mensuales.
Datos de contacto:
CÓDIGO DE OFERTA: 032025006846 Las personas interesadas, y que cumplan con los requisitos, pueden enviar su currículum vitae a la siguiente dirección de correo electrónico: recepcionjovellanos@cksenior.es o llamar al teléfono: 985 19 60 54. Persona de contacto: YOLANDA CARRIÓ..

Para acceder al detalle de la oferta haga click aquí",España,Asturias,Determinado
https://europa.eu/eures/portal/jv-se/jv-details/NzI1OTY2MiAxMDI?lang=es,10/10/2025,10/10/2025,CAMARERO/A (REF.: 6849),,Camarero/camarera,"FUNCIONES: Atención al cliente en sala durante el servicio de desayunos. Apoyo en office y tareas básicas de limpieza y organización. Montaje y recogida de mesas. Reposición de productos en barra y sala. REQUISITOS: Experiencia en hoteles desempeñando el mismo de trabajo. Se valoran conocimientos básicos de cocina y seguridad e higiene. CONDICIONES LABORALES: Contrato indefinido. Jornada parcial de 8 horas semanales, sábados y domingo de 8:00 a 12:00 horas. Salario según convenio.
Datos de contacto:
CÓDIGO DE OFERTA: 032025006849 INTERESADOS/AS EN LA OFERTA ENVIAR C.V. A: BEACAMPAL@OTEA.ES
.

Para acceder al detalle de la oferta haga click aquí",España,Asturias,Contrato
https://europa.eu/eures/portal/jv-se/jv-details/NzI1OTY3MSAxMDI?lang=es,10/10/2025,24/10/2025,AUXILIAR DE COCINA (REF.: 6850),,Cocinero/cocinera,"FUNCIONES: - Realizar labores de limpieza en la cocina de una escuela infantil. CONDICIONES: - Contrato laboral indefinido. - Jornada parcial, 10 horas semanales, de lunes a viernes. - Horario de trabajo a determinar. - Salario: 374 euros brutos mensuales.
Datos de contacto:
CÓDIGO DE OFERTA: 032025006850 Las personas interesadas en esta oferta, y que cumplan los requisitos, deberán enviar su C.V. a:serviciosescolares@laproductora.com.

Para acceder al detalle de la oferta haga click aquí",España,Asturias,Contrato
https://europa.eu/eures/portal/jv-se/jv-details/NzI1OTYzOSAxMDI?lang=es,10/10/2025,24/10/2025,PEON MONTADOR,,Mecánico de maquinaria industrial/mecánica de maquinaria industrial,"DESCRIPCIÓN: Empresa de VILLARROBLEDO necesita incorporar Peón Montador. FUNCIONES: Realizar trabajos de Mantenimiento Industrial. La persona seleccionada tendrá que realizar asistencias técnicas, resolución de averías y de funcionamiento. REQUISITOS: - Conocimientos de mecánica y/o electricidad. - Experiencia mínima de 6 meses en puestos similares (valorable). CONDICIONES: - Contrato Indefinido. - Jornada Completa. - Salario a partir de 19.000 ¤ bruto/anual.
Datos de contacto:
CÓDIGO DE OFERTA: 072025007459 Si te interesa esta oferta y cumples los requisitos envíanos tu curriculum Más información de esta y otras ofertas en nuestra Oficina Virtual (e-empleo.jccm.es/ofertas/jsp/inicio.jsp) La Oficina Emplea de la Consejería de Economía, Empresas y Empleo se reserva la facultad de modificar o retirar la oferta antes de la fecha límite de difusión, garantizándose únicamente su vigencia si ha accedido a través de la Oficina Virtual. Tus datos se obtienen por las competencias de esta Consejería, con el fin de envío a ofertas de empleo, y se conservan el tiempo necesario para este fin. La entidad responsable del tratamiento es la Consejería de Economía, Empresas y Empleo y la Unidad delegada de protección de datos de la Consejería de Hacienda, Administraciones Públicas y Transformación Digital. Puedes ejercer tus derechos ante este último Servicio, pudiendo reclamar posteriormente ante la AEPD..

Para acceder al detalle de la oferta haga click aquí",España,Albacete,Contrato
https://europa.eu/eures/portal/jv-se/jv-details/NzI1OTc2NSAxMDI?lang=es,10/10/2025,23/10/2025,10 ASISTENTES/AS DOMICILIARIOS/AS (REF.: 6858),,técnico de atención sociosanitaria a personas en el domicilio/técnica de atención sociosanitaria a personas en el domicilio,"Para las zonas de Langreo y San Martín del Rey Aurelio. Funciones: - Tareas de aseo e higiene personal, movilizaciones, acompañamiento a la persona. - Realizar compras y gestiones. - Elaboración de comidas y mantenimiento general del domicilio. Requisitos: - Imprescindible estar en posesión de certificado de profesionalidad de atención sociosanitaria a personas en el domicilio/Instituciones Sociales, título de Técnico en atención a personas en situación de dependencia, o técnico de atención sociosanitaria, acreditación o habilitación para la profesión o titulaciones equivalentes. - Experiencia en el sector de atención a la dependencia. Condiciones: - Contrato indefinido. - Se ofertan 6 puestos de trabajo de lunes a viernes con horario de mañana y tarde y 2 para fines de semana. - Salario según convenio del servicio de ayuda a domicilio y afines del Principado de Asturias.
Datos de contacto:
CÓDIGO DE OFERTA: 032025006858 Enviar currículum a: cvsadcuencas@azvase.com, o presentarse en la calle José Bernardo nº 12 bajo en Sama de Langreo, o llamar al teléfono 660099199..

Para acceder al detalle de la oferta haga click aquí",España,Asturias,Contrato
https://europa.eu/eures/portal/jv-se/jv-details/NzI1OTc2OCAxMDI?lang=es,10/10/2025,22/10/2025,AUXILIARES DE ENFERMERIA,,Auxiliar de enfermería,"Necesario Grado Medio en Cuidados Auxiliares de Enfermería o Grado Medio en Atención a Personas en Situación de Dependencia o Certificado de Profesionalidad de Atención Sociosanitaria a Personas Dependientes en Instituciones Sociales
Datos de contacto:
CÓDIGO DE OFERTA: 172025001845 Si cumples requisitos envía tu CV: smangas@clece.es.

Para acceder al detalle de la oferta haga click aquí",España,La Rioja,Determinado
https://europa.eu/eures/portal/jv-se/jv-details/NzI1OTc3NCAxMDI?lang=es,10/10/2025,13/10/2025,OFICIALES DE ELECTRICIDAD (04 2025 004367),,Electricista,"FUNCIONES: Oficial de 1a o de 2a para instalaciones eléctricas y de fontaneria. REQUISITOS: Permiso de conducir. Experioencia de 12 meses. CONDICIONES: Salario bruto anual según categoría profesional. El salario referido es para un ocficial de 1.ª Para un oficial de 2.ª son 20.548,07 euros brutos anuales. Posibilidad de alargar el contrato. Zona Maó (Illes Balears-Menorca).
Datos de contacto:
CÓDIGO DE OFERTA: 042025004367 Información e inscripciones en www.soib.es , oferta privada..

Para acceder al detalle de la oferta haga click aquí",España,,Determinado
